,courier_id,check_in_time,location_time,fraud_timing,position_latitude,position_longitude,prev_location_time,seconds_time,dist_km,speed_kph
2230,151790838,2024-03-03 17:45:18.412000+00:00,2024-03-03 17:58:19.197000+00:00,after_check_in,36.8835769,10.2696521,2024-03-03 17:58:03.046000+00:00,16.151,1.46,326.28
2231,160592636,2024-03-04 15:35:21.642000+00:00,2024-03-04 15:26:20.759000+00:00,before_check_in,36.8852374,10.3043033,2024-03-04 15:26:09.248000+00:00,11.511,0.7,218.49
2232,160592636,2024-03-04 15:35:21.642000+00:00,2024-03-04 15:26:31.534000+00:00,before_check_in,36.8852965,10.3133311,2024-03-04 15:26:20.759000+00:00,10.775,0.8,268.27
2233,164816104,2024-03-04 19:14:24.811000+00:00,2024-03-04 19:24:17.515000+00:00,after_check_in,36.879112,10.3200741,2024-03-04 19:23:58.919000+00:00,18.596,0.79,152.99
2234,161155609,2024-03-05 13:04:59.492000+00:00,2024-03-05 13:34:51.606000+00:00,after_check_in,36.8791456,10.2425523,2024-03-05 13:34:31.564000+00:00,20.042,0.91,163.13
2235,166156110,2024-03-05 16:35:52.953000+00:00,2024-03-05 16:27:59.532000+00:00,before_check_in,36.87672,10.181707,2024-03-05 16:27:40.059000+00:00,19.473,1.48,274.22
2236,166156110,2024-03-05 16:35:52.953000+00:00,2024-03-05 16:28:37.644000+00:00,before_check_in,36.8695497,10.1948697,2024-03-05 16:28:17.562000+00:00,20.082,1.41,252.21
2237,166156110,2024-03-05 16:35:52.953000+00:00,2024-03-05 16:28:57.712000+00:00,before_check_in,36.8767177,10.1818669,2024-03-05 16:28:37.644000+00:00,20.068,1.4,252.0
2238,166156110,2024-03-05 16:35:52.953000+00:00,2024-03-05 16:32:19.183000+00:00,before_check_in,36.8694952,10.1947735,2024-03-05 16:32:07.323000+00:00,11.86,1.4,425.35
2239,151787257,2024-03-06 16:29:52.681000+00:00,2024-03-06 16:36:59.205000+00:00,after_check_in,36.8293078,10.1505437,2024-03-06 16:36:48.279000+00:00,10.926,0.63,208.97
2240,140285274,2024-03-07 00:55:15.102000+00:00,2024-03-07 00:58:19.220000+00:00,after_check_in,36.8658114,10.1673494,2024-03-07 00:58:08.981000+00:00,10.239,1.06,371.26
2241,140285274,2024-03-07 00:55:15.102000+00:00,2024-03-07 01:04:51.492000+00:00,after_check_in,36.8702312,10.1778545,2024-03-07 01:04:27.180000+00:00,24.312,1.06,156.35
2242,140285274,2024-03-07 00:55:15.102000+00:00,2024-03-07 01:05:19.323000+00:00,after_check_in,36.8680204,10.16875,2024-03-07 01:05:08.647000+00:00,10.676,0.85,285.37
2243,151790838,2024-03-07 09:55:38.220000+00:00,2024-03-07 09:56:12.562000+00:00,after_check_in,36.8851427,10.2784164,2024-03-07 09:56:01.073000+00:00,11.489,0.77,241.01
2244,151790838,2024-03-07 09:55:38.220000+00:00,2024-03-07 10:02:08.403000+00:00,after_check_in,36.8984328,10.2938436,2024-03-07 10:01:57.351000+00:00,11.052,2.86,930.37
2245,151790838,2024-03-07 09:55:38.220000+00:00,2024-03-07 10:03:19.043000+00:00,after_check_in,36.8835464,10.2700027,2024-03-07 10:02:49.365000+00:00,29.678,2.69,326.28
2246,151790838,2024-03-07 09:55:38.220000+00:00,2024-03-07 10:03:46.848000+00:00,after_check_in,36.8984328,10.2938436,2024-03-07 10:03:19.043000+00:00,27.805,2.69,348.24
2247,151790838,2024-03-07 09:55:38.220000+00:00,2024-03-07 10:03:57.667000+00:00,after_check_in,36.880799,10.2633424,2024-03-07 10:03:46.848000+00:00,10.819,3.35,1113.82
2248,151790838,2024-03-07 09:55:38.220000+00:00,2024-03-07 10:09:19.117000+00:00,after_check_in,36.8752368,10.2713817,2024-03-07 10:09:08.834000+00:00,10.283,0.51,178.64
2249,166090786,2024-03-07 10:09:58.433000+00:00,2024-03-07 10:10:41.310000+00:00,after_check_in,36.7317368,10.3150506,2024-03-07 10:10:10.283000+00:00,31.027,2.01,232.87
2250,166090786,2024-03-07 10:09:58.433000+00:00,2024-03-07 10:14:56.082000+00:00,after_check_in,36.7317368,10.3150506,2024-03-07 10:14:45.832000+00:00,10.25,2.0,704.22
2251,166090786,2024-03-07 10:09:58.433000+00:00,2024-03-07 10:15:20.198000+00:00,after_check_in,36.7312531,10.2925611,2024-03-07 10:14:56.082000+00:00,24.116,2.0,299.29
2252,166090786,2024-03-07 10:09:58.433000+00:00,2024-03-07 10:20:33.304000+00:00,after_check_in,36.7311347,10.2926403,2024-03-07 10:20:15.736000+00:00,17.568,2.0,409.48
2253,166090786,2024-03-07 10:09:58.433000+00:00,2024-03-07 10:20:45.741000+00:00,after_check_in,36.7317368,10.3150506,2024-03-07 10:20:33.304000+00:00,12.437,2.0,578.37
2254,166090786,2024-03-07 10:09:58.433000+00:00,2024-03-07 10:21:10.905000+00:00,after_check_in,36.7311347,10.2926403,2024-03-07 10:20:45.741000+00:00,25.164,2.0,285.87
2255,160807758,2024-03-07 10:43:51.955000+00:00,2024-03-07 10:55:54.821000+00:00,after_check_in,36.8317113,10.1524789,2024-03-07 10:55:34.720000+00:00,20.101,0.92,164.78
2256,160807758,2024-03-07 10:43:51.955000+00:00,2024-03-07 10:57:30.723000+00:00,after_check_in,36.8419345,10.1709401,2024-03-07 10:57:19.547000+00:00,11.176,0.77,248.53
2257,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:30:27.380000+00:00,before_check_in,36.7503251,10.3046746,2024-03-07 15:30:15.154000+00:00,12.226,0.86,253.73
2258,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:30:45.212000+00:00,before_check_in,36.7426798,10.3053684,2024-03-07 15:30:27.380000+00:00,17.832,0.85,172.09
2259,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:30:57.454000+00:00,before_check_in,36.7503341,10.3046911,2024-03-07 15:30:45.212000+00:00,12.242,0.85,250.88
2260,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:31:35.211000+00:00,before_check_in,36.7421718,10.3053083,2024-03-07 15:31:24.782000+00:00,10.429,0.95,327.87
2261,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:31:48.112000+00:00,before_check_in,36.7503265,10.3046761,2024-03-07 15:31:35.211000+00:00,12.901,0.91,253.49
2262,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:32:05.191000+00:00,before_check_in,36.7421666,10.3052384,2024-03-07 15:31:48.112000+00:00,17.079,0.91,191.55
2263,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:32:19.187000+00:00,before_check_in,36.7505533,10.3050008,2024-03-07 15:32:05.191000+00:00,13.996,0.93,239.92
2264,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:32:35.202000+00:00,before_check_in,36.742175,10.30522,2024-03-07 15:32:19.187000+00:00,16.015,0.93,209.45
2265,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:32:47.399000+00:00,before_check_in,36.750575,10.3050401,2024-03-07 15:32:35.202000+00:00,12.197,0.93,275.73
2266,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:33:05.246000+00:00,before_check_in,36.7422667,10.3052067,2024-03-07 15:32:47.399000+00:00,17.847,0.92,186.36
2267,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:33:17.177000+00:00,before_check_in,36.7505866,10.3050384,2024-03-07 15:33:05.246000+00:00,11.931,0.93,279.19
2268,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:33:35.170000+00:00,before_check_in,36.7422667,10.3052067,2024-03-07 15:33:17.177000+00:00,17.993,0.93,185.12
2269,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:33:49.037000+00:00,before_check_in,36.750346,10.3046967,2024-03-07 15:33:35.170000+00:00,13.867,0.9,233.52
2270,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:34:05.181000+00:00,before_check_in,36.7422667,10.3052067,2024-03-07 15:33:49.037000+00:00,16.144,0.9,200.61
2271,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:34:19.248000+00:00,before_check_in,36.7503553,10.3047036,2024-03-07 15:34:05.181000+00:00,14.067,0.9,230.43
2272,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:34:35.170000+00:00,before_check_in,36.7422667,10.3052067,2024-03-07 15:34:19.248000+00:00,15.922,0.9,203.6
2273,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:34:49.462000+00:00,before_check_in,36.7503634,10.3047156,2024-03-07 15:34:35.170000+00:00,14.292,0.9,227.05
2274,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:35:15.169000+00:00,before_check_in,36.7424397,10.3054747,2024-03-07 15:35:00.248000+00:00,14.921,0.9,216.28
2275,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:35:30.264000+00:00,before_check_in,36.750215,10.3045033,2024-03-07 15:35:15.169000+00:00,15.095,0.87,207.23
2276,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:35:45.171000+00:00,before_check_in,36.7424684,10.3053316,2024-03-07 15:35:30.264000+00:00,14.907,0.86,208.78
2277,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:36:00.346000+00:00,before_check_in,36.750215,10.3045033,2024-03-07 15:35:45.171000+00:00,15.175,0.86,205.11
2278,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:36:15.181000+00:00,before_check_in,36.7424928,10.3057874,2024-03-07 15:36:00.346000+00:00,14.835,0.87,210.21
2279,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:39:01.043000+00:00,before_check_in,36.7503465,10.304707,2024-03-07 15:38:46.072000+00:00,14.971,0.86,206.89
2280,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:39:15.263000+00:00,before_check_in,36.7426784,10.3052417,2024-03-07 15:39:01.043000+00:00,14.22,0.85,216.2
2281,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:39:31.365000+00:00,before_check_in,36.7503942,10.3046903,2024-03-07 15:39:15.263000+00:00,16.102,0.86,192.12
2282,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:39:45.187000+00:00,before_check_in,36.7425299,10.3052148,2024-03-07 15:39:31.365000+00:00,13.822,0.88,228.11
2283,162617739,2024-03-07 15:40:11.025000+00:00,2024-03-07 15:40:01.994000+00:00,before_check_in,36.7503986,10.30468,2024-03-07 15:39:45.187000+00:00,16.807,0.88,187.68
2284,166193036,2024-03-07 17:10:15.815000+00:00,2024-03-07 17:27:27.266000+00:00,after_check_in,36.8525257,10.1481071,2024-03-07 17:27:07.019000+00:00,20.247,0.95,168.69
2285,166193036,2024-03-07 17:10:15.815000+00:00,2024-03-07 17:27:47.159000+00:00,after_check_in,36.8450108,10.1530211,2024-03-07 17:27:27.266000+00:00,19.893,0.94,170.67
2286,162428617,2024-03-07 17:46:26.984000+00:00,2024-03-07 17:40:56.702000+00:00,before_check_in,36.8273518,10.1170987,2024-03-07 17:40:36.232000+00:00,20.47,0.99,173.76
2287,165154461,2024-03-01 08:40:03.549000+00:00,2024-03-01 08:41:01.588000+00:00,after_check_in,36.8549425,10.1253262,2024-03-01 08:40:44.531000+00:00,17.057,6.7,1414.97
2288,166157525,2024-03-01 18:55:27.333000+00:00,2024-03-01 18:54:08.393000+00:00,before_check_in,36.8462013,10.2597682,2024-03-01 18:53:48.142000+00:00,20.251,1.13,201.25
2289,161272012,2024-03-02 10:06:58.450000+00:00,2024-03-02 11:06:20.191000+00:00,after_check_in,36.8473516,10.164206,2024-03-02 11:06:06.550000+00:00,13.641,1.39,366.43
2290,161056894,2024-03-02 10:09:19.179000+00:00,2024-03-02 10:07:35.333000+00:00,before_check_in,36.8948413,10.3159372,2024-03-02 10:07:13.254000+00:00,22.079,1.07,174.07
2291,161056894,2024-03-02 10:09:19.179000+00:00,2024-03-02 10:23:36.399000+00:00,after_check_in,36.8732979,10.318624,2024-03-02 10:23:18.964000+00:00,17.435,1.08,222.94
2292,161056894,2024-03-02 10:09:19.179000+00:00,2024-03-02 10:24:26.274000+00:00,after_check_in,36.8709499,10.3141967,2024-03-02 10:24:26.273000+00:00,0.001,0.22,inf
2293,154107263,2024-03-02 10:40:35.696000+00:00,2024-03-02 10:42:18.759000+00:00,after_check_in,36.8301861,10.156483,2024-03-02 10:42:07.945000+00:00,10.814,1.07,354.7
2294,154107263,2024-03-02 10:40:35.696000+00:00,2024-03-02 10:42:52.080000+00:00,after_check_in,36.8319077,10.1555731,2024-03-02 10:42:39.074000+00:00,13.006,0.87,240.69
2295,150833568,2024-03-02 15:36:17.721000+00:00,2024-03-02 15:36:18.639000+00:00,after_check_in,36.7602968,10.2442145,2024-03-02 15:36:07.496000+00:00,11.143,1.82,587.0
2296,150833568,2024-03-02 15:36:17.721000+00:00,2024-03-02 15:36:37.108000+00:00,after_check_in,36.7448008,10.2394493,2024-03-02 15:36:18.639000+00:00,18.469,1.77,345.93
2297,140283994,2024-03-02 17:55:02.449000+00:00,2024-03-02 17:58:01.527000+00:00,after_check_in,36.8317404,10.1524463,2024-03-02 17:57:41.369000+00:00,20.158,0.84,150.18
2298,157353243,2024-03-03 11:49:30.432000+00:00,2024-03-03 11:58:25.295000+00:00,after_check_in,36.8826449,10.33049,2024-03-03 11:58:06.175000+00:00,19.12,0.83,156.82
2299,157353243,2024-03-03 17:48:57+00:00,2024-03-03 17:48:40.253000+00:00,before_check_in,36.8490051,10.2003062,2024-03-03 17:48:29.544000+00:00,10.709,0.45,151.29
2300,148998082,2024-03-04 09:53:07.458000+00:00,2024-03-04 10:07:47.144000+00:00,after_check_in,36.8266323,10.1556048,2024-03-04 10:07:27.229000+00:00,19.915,0.85,153.08
2301,148998082,2024-03-04 09:53:07.458000+00:00,2024-03-04 10:08:17.300000+00:00,after_check_in,36.8317894,10.1523859,2024-03-04 10:08:07+00:00,10.3,0.76,266.98
2302,163413588,2024-03-04 09:54:37.017000+00:00,2024-03-04 09:49:27.549000+00:00,before_check_in,36.8177503,10.0924959,2024-03-04 09:49:16.656000+00:00,10.893,1.99,656.54
2303,163413588,2024-03-04 09:54:37.017000+00:00,2024-03-04 10:35:48.425000+00:00,after_check_in,36.8255907,10.1568042,2024-03-04 10:35:28.443000+00:00,19.982,0.96,172.9
2304,161068660,2024-03-04 10:10:54.248000+00:00,2024-03-04 11:05:41.982000+00:00,after_check_in,36.7835076,10.0746084,2024-03-04 11:05:21.772000+00:00,20.21,1.37,243.26
2305,161068660,2024-03-04 10:10:54.248000+00:00,2024-03-04 11:06:01.865000+00:00,after_check_in,36.7780853,10.0603427,2024-03-04 11:05:41.982000+00:00,19.883,1.41,254.63
2306,161068660,2024-03-04 10:10:54.248000+00:00,2024-03-04 11:06:21.846000+00:00,after_check_in,36.7835672,10.0739088,2024-03-04 11:06:01.865000+00:00,19.981,1.35,243.83
2307,162011054,2024-03-04 10:43:16.950000+00:00,2024-03-04 10:37:49.846000+00:00,before_check_in,36.8548136,10.1363257,2024-03-04 10:37:29.818000+00:00,20.028,1.14,204.82
2308,161734000,2024-03-04 15:54:29.284000+00:00,2024-03-04 15:57:33.618000+00:00,after_check_in,36.7412878,10.2995744,2024-03-04 15:57:21.279000+00:00,12.339,0.54,157.45
2309,165738741,2024-03-04 16:41:54.861000+00:00,2024-03-04 16:42:06.735000+00:00,after_check_in,36.7192255,10.2216393,2024-03-04 16:41:49.444000+00:00,17.291,0.85,176.58
2310,165738741,2024-03-04 16:41:54.861000+00:00,2024-03-04 16:42:22.200000+00:00,after_check_in,36.7078285,10.2300484,2024-03-04 16:42:06.735000+00:00,15.465,1.47,342.73
2311,165738741,2024-03-04 16:41:54.861000+00:00,2024-03-04 17:38:02.167000+00:00,after_check_in,36.7156048,10.2213346,2024-03-04 17:37:50.276000+00:00,11.891,1.16,351.9
2312,151790838,2024-03-04 17:44:33.964000+00:00,2024-03-04 18:09:52.114000+00:00,after_check_in,36.8698513,10.2843468,2024-03-04 18:09:39.838000+00:00,12.276,0.51,150.51
2313,146724715,2024-03-04 17:53:01.791000+00:00,2024-03-04 18:18:36.272000+00:00,after_check_in,36.8125178,10.1754032,2024-03-04 18:18:25.503000+00:00,10.769,0.52,173.93
2314,150833835,2024-03-05 09:42:32.333000+00:00,2024-03-05 10:04:19.525000+00:00,after_check_in,36.880245,10.3271237,2024-03-05 10:04:07.055000+00:00,12.47,1.95,564.32
2315,150833835,2024-03-05 09:42:32.333000+00:00,2024-03-05 10:42:12.164000+00:00,after_check_in,36.8890561,10.3219126,2024-03-05 10:42:00.572000+00:00,11.592,1.08,335.86
2316,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:01:34.854000+00:00,before_check_in,36.8467923,10.2171273,2024-03-05 10:01:22.663000+00:00,12.191,0.79,232.88
2317,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:02:06.841000+00:00,before_check_in,36.8494036,10.2058544,2024-03-05 10:01:55.995000+00:00,10.846,1.04,346.58
2318,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:06:08.849000+00:00,before_check_in,36.8524737,10.1774213,2024-03-05 10:05:44.408000+00:00,24.441,2.47,364.4
2319,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:10:06.820000+00:00,after_check_in,36.8579351,10.1676174,2024-03-05 10:09:51.025000+00:00,15.795,0.67,152.91
2320,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:31:44.719000+00:00,after_check_in,36.8455543,10.1669016,2024-03-05 10:31:44.718000+00:00,0.001,0.26,inf
2321,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:47:13.898000+00:00,after_check_in,36.8438551,10.1468017,2024-03-05 10:47:13.897000+00:00,0.001,0.31,inf
2322,161228625,2024-03-05 10:09:57.612000+00:00,2024-03-05 10:47:31.106000+00:00,after_check_in,36.8504792,10.1548917,2024-03-05 10:47:13.898000+00:00,17.208,1.03,215.46
2323,166190854,2024-03-05 10:50:15.254000+00:00,2024-03-05 10:50:09.597000+00:00,before_check_in,36.8715383,10.2981933,2024-03-05 10:49:46.362000+00:00,23.235,0.97,150.99
2324,166190854,2024-03-05 10:50:15.254000+00:00,2024-03-05 11:04:34.602000+00:00,after_check_in,36.8829306,10.3329444,2024-03-05 11:04:08.046000+00:00,26.556,2.99,405.48
2325,166144158,2024-03-05 16:46:59.739000+00:00,2024-03-05 17:10:53.381000+00:00,after_check_in,36.7238665,10.211898,2024-03-05 17:10:40.941000+00:00,12.44,0.54,157.67
2326,165739342,2024-03-06 10:45:28.336000+00:00,2024-03-06 11:06:10.414000+00:00,after_check_in,36.8485317,10.2601318,2024-03-06 11:05:55.290000+00:00,15.124,2.06,489.95
2327,166190060,2024-03-06 16:44:44.440000+00:00,2024-03-06 17:00:21.133000+00:00,after_check_in,36.8579285,10.1912202,2024-03-06 17:00:10.306000+00:00,10.827,0.76,251.5
2328,122025918,2024-03-06 19:06:23.939000+00:00,2024-03-06 19:04:51.480000+00:00,before_check_in,36.8120729,10.1442793,2024-03-06 19:04:35.624000+00:00,15.856,5.38,1220.64
2329,122025918,2024-03-06 19:06:23.939000+00:00,2024-03-06 19:05:06.425000+00:00,before_check_in,36.8570073,10.1673895,2024-03-06 19:04:51.480000+00:00,14.945,5.4,1301.67
2330,153691152,2024-03-07 09:38:15.095000+00:00,2024-03-07 09:48:29.814000+00:00,after_check_in,36.9005347,10.1780678,2024-03-07 09:48:13.344000+00:00,16.47,0.69,150.82
2331,153691152,2024-03-07 09:38:15.095000+00:00,2024-03-07 10:22:21.706000+00:00,after_check_in,36.8854794,10.179051,2024-03-07 10:21:57.546000+00:00,24.16,1.13,168.45
2332,153691152,2024-03-07 09:38:15.095000+00:00,2024-03-07 10:30:23.499000+00:00,after_check_in,36.8627394,10.1866564,2024-03-07 10:30:02.264000+00:00,21.235,1.92,325.15
2333,163031617,2024-03-07 09:41:07.263000+00:00,2024-03-07 10:22:09.191000+00:00,after_check_in,36.8330397,10.1291972,2024-03-07 10:21:50.798000+00:00,18.393,1.15,224.24
2334,163415211,2024-03-07 09:46:43.363000+00:00,2024-03-07 09:42:27.060000+00:00,before_check_in,36.8353151,10.2237415,2024-03-07 09:42:16.745000+00:00,10.315,1.47,513.54
2335,163415211,2024-03-07 09:46:43.363000+00:00,2024-03-07 09:46:32.190000+00:00,before_check_in,36.8452419,10.2547574,2024-03-07 09:46:19.528000+00:00,12.662,0.7,199.28
2336,161251562,2024-03-07 10:51:12.910000+00:00,2024-03-07 10:49:40.199000+00:00,before_check_in,36.832726,10.1566116,2024-03-07 10:49:22.820000+00:00,17.379,0.81,167.48
2337,161251562,2024-03-07 10:51:12.910000+00:00,2024-03-07 10:53:53.191000+00:00,after_check_in,36.8428505,10.1655196,2024-03-07 10:53:41.048000+00:00,12.143,0.55,162.79
2338,165738741,2024-03-07 11:06:34.545000+00:00,2024-03-07 11:06:36.523000+00:00,after_check_in,36.7192255,10.2216393,2024-03-07 11:06:24.734000+00:00,11.789,0.76,233.5
2339,165738741,2024-03-07 11:06:34.545000+00:00,2024-03-07 12:04:11.005000+00:00,after_check_in,36.7150408,10.2072439,2024-03-07 12:03:55.830000+00:00,15.175,0.82,195.39
2340,159523840,2024-03-07 12:10:09.448000+00:00,2024-03-07 12:25:51.525000+00:00,after_check_in,36.8317088,10.1524749,2024-03-07 12:25:31.406000+00:00,20.119,0.93,166.01
2341,145166338,2024-03-07 17:38:57.909000+00:00,2024-03-07 17:59:11.330000+00:00,after_check_in,36.8158326,10.1445925,2024-03-07 17:58:47.065000+00:00,24.265,1.24,183.42
2342,163968277,2024-03-07 17:43:36.571000+00:00,2024-03-07 18:08:37.117000+00:00,after_check_in,36.8646441,10.1403667,2024-03-07 18:08:18.276000+00:00,18.841,2.24,428.2
2343,163968277,2024-03-07 17:43:36.571000+00:00,2024-03-07 18:10:52.122000+00:00,after_check_in,36.8628353,10.1651329,2024-03-07 18:10:33.802000+00:00,18.32,2.21,434.75
2344,145166338,2024-03-07 21:54:37.419000+00:00,2024-03-07 22:28:21.643000+00:00,after_check_in,36.8052232,10.1284912,2024-03-07 22:28:08.808000+00:00,12.835,0.74,207.33
2345,163413588,2024-03-01 10:01:46.023000+00:00,2024-03-01 09:57:49.113000+00:00,before_check_in,36.8147587,10.1074189,2024-03-01 09:57:38.983000+00:00,10.13,0.43,151.51
2346,150833579,2024-03-01 10:02:20.267000+00:00,2024-03-01 10:02:12.900000+00:00,before_check_in,36.8466307,10.2588762,2024-03-01 10:02:00.299000+00:00,12.601,9.83,2808.17
2347,161131535,2024-03-01 14:40:07.482000+00:00,2024-03-01 14:30:57.097000+00:00,before_check_in,36.852976,10.2580356,2024-03-01 14:30:36+00:00,21.097,2.6,444.46
2348,157353243,2024-03-01 15:36:18.047000+00:00,2024-03-01 15:42:50.792000+00:00,after_check_in,36.8655697,10.2963042,2024-03-01 15:42:39.990000+00:00,10.802,0.49,163.05
2349,157353243,2024-03-01 15:36:18.047000+00:00,2024-03-01 15:43:10.557000+00:00,after_check_in,36.8653874,10.3082524,2024-03-01 15:42:50.792000+00:00,19.765,1.06,193.65
2350,157353243,2024-03-01 15:36:18.047000+00:00,2024-03-01 15:43:30.248000+00:00,after_check_in,36.8613249,10.2932959,2024-03-01 15:43:10.557000+00:00,19.691,1.41,256.89
2351,157353243,2024-03-01 15:36:18.047000+00:00,2024-03-01 15:49:47.024000+00:00,after_check_in,36.8417806,10.2482775,2024-03-01 15:49:26.731000+00:00,20.293,1.05,186.04
2352,164377058,2024-03-03 14:39:04.754000+00:00,2024-03-03 14:38:48.332000+00:00,before_check_in,36.8357471,10.1977944,2024-03-03 14:38:35.948000+00:00,12.384,0.99,287.22
2353,165738709,2024-03-03 19:44:38.593000+00:00,2024-03-03 19:54:47.488000+00:00,after_check_in,36.8793662,10.3278433,2024-03-03 19:54:36.503000+00:00,10.985,0.88,288.49
2354,156403730,2024-03-04 10:06:59.608000+00:00,2024-03-04 10:03:20.840000+00:00,before_check_in,36.7680041,10.2685871,2024-03-04 10:03:09.693000+00:00,11.147,0.66,213.3
2355,156403730,2024-03-04 10:06:59.608000+00:00,2024-03-04 10:04:56.681000+00:00,before_check_in,36.7661251,10.2573836,2024-03-04 10:04:35.501000+00:00,21.18,1.28,217.27
2356,156403730,2024-03-04 10:06:59.608000+00:00,2024-03-04 10:05:18.928000+00:00,before_check_in,36.7619846,10.2554767,2024-03-04 10:05:07.579000+00:00,11.349,0.49,155.64
2357,156403730,2024-03-04 10:06:59.608000+00:00,2024-03-04 10:05:51.853000+00:00,before_check_in,36.7630368,10.2501175,2024-03-04 10:05:40.760000+00:00,11.093,0.49,159.54
2358,160589950,2024-03-04 10:59:50.792000+00:00,2024-03-04 11:09:47.321000+00:00,after_check_in,36.8512702,10.1375891,2024-03-04 11:09:27.125000+00:00,20.196,1.34,238.96
2359,161068660,2024-03-04 11:59:50.993000+00:00,2024-03-04 11:50:05.597000+00:00,before_check_in,36.8343785,10.2234894,2024-03-04 11:49:54.959000+00:00,10.638,0.7,237.54
2360,161068660,2024-03-04 11:59:50.993000+00:00,2024-03-04 11:53:45.620000+00:00,before_check_in,36.8482598,10.2605568,2024-03-04 11:53:25.166000+00:00,20.454,1.3,227.99
2361,161251624,2024-03-04 15:35:41.514000+00:00,2024-03-04 15:55:07.246000+00:00,after_check_in,36.8156407,10.1932643,2024-03-04 15:54:46.392000+00:00,20.854,1.81,312.88
2362,161251624,2024-03-04 15:35:41.514000+00:00,2024-03-04 15:55:26.363000+00:00,after_check_in,36.8255105,10.1969205,2024-03-04 15:55:07.246000+00:00,19.117,1.14,215.58
2363,146723639,2024-03-04 16:45:10.838000+00:00,2024-03-04 17:14:43.043000+00:00,after_check_in,36.8133922,10.1463891,2024-03-04 17:14:31.319000+00:00,11.724,1.17,358.75
2364,146723639,2024-03-04 16:45:10.838000+00:00,2024-03-04 17:27:13.193000+00:00,after_check_in,36.8028539,10.1353739,2024-03-04 17:27:01.450000+00:00,11.743,1.53,469.57
2365,146723639,2024-03-04 16:45:10.838000+00:00,2024-03-04 17:38:42.212000+00:00,after_check_in,36.8035941,10.1624049,2024-03-04 17:38:22.048000+00:00,20.164,2.38,425.02
2366,166154247,2024-03-05 09:58:39.399000+00:00,2024-03-05 09:58:50.912000+00:00,after_check_in,36.812264,10.1332462,2024-03-05 09:58:33.575000+00:00,17.337,1.57,326.4
2367,166154247,2024-03-05 09:58:39.399000+00:00,2024-03-05 10:00:25.626000+00:00,after_check_in,36.8130497,10.139376,2024-03-05 10:00:12.541000+00:00,13.085,0.55,152.03
2368,166154247,2024-03-05 09:58:39.399000+00:00,2024-03-05 10:23:59.070000+00:00,after_check_in,36.8348765,10.1515324,2024-03-05 10:23:44.083000+00:00,14.987,2.78,667.67
2369,166154247,2024-03-05 09:58:39.399000+00:00,2024-03-05 10:35:02.115000+00:00,after_check_in,36.8432617,10.1649626,2024-03-05 10:34:48.017000+00:00,14.098,0.71,181.76
2370,161157619,2024-03-05 10:43:33.139000+00:00,2024-03-05 11:21:36.596000+00:00,after_check_in,36.8301781,10.1564639,2024-03-05 11:21:16.645000+00:00,19.951,1.03,186.26
2371,160293000,2024-03-05 15:58:17.251000+00:00,2024-03-05 16:00:25.395000+00:00,after_check_in,36.8318198,10.1523505,2024-03-05 16:00:05.390000+00:00,20.005,0.84,150.38
2372,150066426,2024-03-06 09:09:45.538000+00:00,2024-03-06 09:01:31.803000+00:00,before_check_in,36.7925986,10.190112,2024-03-06 09:01:10.133000+00:00,21.67,9.6,1594.24
2373,150066426,2024-03-06 09:09:45.538000+00:00,2024-03-06 09:08:48.144000+00:00,before_check_in,36.8341399,10.2228426,2024-03-06 09:08:36.295000+00:00,11.849,1.33,404.47
